objectid,parentid,title,creator,date,year_started,year_gone,valuation,architect,contractor,alternate_names,description,buildings_present,day_book_excerpt,subject,location,latitude,longitude,filename,original_filename,source,identifier,format,rights,rightsstatement,display_template,object_location,image_small,image_thumb,image_alt_text
buildingprofile0040,,Experimental Barn,,,1894,1901,4000,Nourse & Hallett,Bisbee & Potter,Experiment Barn,"Built in 1894, the Experimental Barn supported the college’s growing farm and animal husbandry work. The barn had a short life, as a fire on October 25, 1901, burned down the Cattle and Experimental Barns.",,,,Experimental Barn; Ames; Iowa,42.02800498,-93.64184063,,,,,,,,building,,https://isuu00001library102stg.blob.core.windows.net/digital-objects/universityphotographs/small/4-8-i_barns_224-3-1_sm.jpg,https://isuu00001library102stg.blob.core.windows.net/digital-objects/universityphotographs/thumbs/4-8-i_barns_224-3-1_th.jpg,
buildingprofile0041,,Margaret Hall,,,1894,1938,50000,Nourse & Hallett,Whiting & Wood,Ladies Hall,"Margaret Hall was built between 1894 and 1895 as an undergraduate women’s residence hall, marking a major expansion of campus housing. The building included modern amenities and dining facilities and was fully occupied upon opening. From 1902 until 1906, Margaret Hall also housed the Botany Department after a fire in the Main Building. Several renovations were completed, including fire escapes in 1897 and 1903, lockers and shower baths in 1913, and a swimming pool in 1915. By 1929, the dining services in Margaret Hall were discontinued, and housing was reserved for graduate women. The building was destroyed by a fire on April 9, 1938. ",,,,Margaret Hall; Ames; Iowa,42.02823588,-93.64742791,,,,,,,,building,,/objects/small/margaret-hall_011_sm.jpg,/objects/thumbs/margaret-hall_011_th.jpg,
buildingprofile0042,,Greenhouse,,,1896,1968,5142.5,Proudfoot & Bird,Lord & Burnham; M. Hullabarger; C.E. Atkinson,,"The Greenhouse was built in 1896, with an expansion added in 1903 to increase space for horticulture programs. Additional structures for potting and storage were added as the facility grew. The Greenhouse was removed between 1967 and 1968. ",,,,Greenhouse; Ames; Iowa,42.02772783,-93.64492194,,,,,,,,building,,/objects/small/greenhouse-crop_sm.jpg,/objects/thumbs/greenhouse-crop_th.jpg,
buildingprofile0043,,"Building ""A""",,,1897,1973,3464,Hallett & Rawson,J.F. Atkinson & Bro.,Foundry,"Building ‘A’ was constructed in 1897 as a forge shop and foundry for the Mechanical Engineering Department. The building remained in use as a foundry until 1936, after which it served as the Technical Institution's headquarters. Building ‘A’ was removed in 1973.",,,,"Building ""A""; Ames; Iowa",42.02611299,-93.6505225,,,,,,,,building,,https://isuu00001library102stg.blob.core.windows.net/digital-objects/universityphotographs/small/04-08-j_campusscenes_0332-04-003_sm.jpg,https://isuu00001library102stg.blob.core.windows.net/digital-objects/universityphotographs/thumbs/04-08-j_campusscenes_0332-04-003_th.jpg,
buildingprofile0044,,Campanile,,,1897,,6510.2,George E. Hallett,J.F. Atkinson & Bro.,,"Construction of the Campanile began in 1897 and was originally intended to house a gift of ten bells from Professor E.W. Stanton in memory of Margaret McDonald Stanton. The tower was completed in 1898, the clock was added in 1899, and the chimes played for the first time in 1900. In 1929, twenty-six more bells were added, and the structure was named the Edgar W. and Margaret MacDonald Stanton Memorial Carillon of Bells. Thirteen treble bells were installed in 1956, and another in 1967, bringing the total to 50 bells. The Campanile stands 110 feet high. ",,,,Campanile; Ames; Iowa,42.02546004,-93.6460783,,,,,,,,building,,https://isuu00001library102stg.blob.core.windows.net/digital-objects/universityphotographs/small/4-8-i_campanile_230-1-2_sm.jpg,https://isuu00001library102stg.blob.core.windows.net/digital-objects/universityphotographs/thumbs/4-8-i_campanile_230-1-2_th.jpg,
buildingprofile0045,,Osborn Cottage,,,1882,,2000,J.B. Ballenger,V. Tomlinson,,"Osborn Cottage was built from 1882 to 1883 as one of two faculty residences. The house underwent multiple upgrades, including the installation of a furnace and storm windows in 1898, and the addition and repair of a porch in 1914 and 1920. A nearby shed was remodeled into a garage and sleeping porch in 1924. Osborn Cottage housed various professors and campus groups over time and was later used for programs such as the Student Alumni Association, the Landscape Architecture program, and the Honors Program.",,,,Osborn Cottage; Ames; Iowa,42.02537863,-93.64430779,,,,,,,,building,,/objects/small/osborn-cottage_001_sm.jpg,/objects/thumbs/osborn-cottage_001_th.jpg,
buildingprofile0046,,Aerospace Laboratory,,,1898,1973,6596,,Zitterell & Atkinson,"Carpenter Shop, Pattern Shop, Aeronautical Engineering Laboratory","Built in 1898 and originally known as the Carpenter Shop, the Aerospace Laboratory provided students with tool-based instruction. It was later known as the Pattern Shop until 1932, and in 1934, its function shifted to the Aeronautical Engineering Laboratory. The building was removed in 1973.",,,,Aerospace Laboratory; Ames; Iowa,42.02629406,-93.65082714,,,,,,,,building,,https://isuu00001library102stg.blob.core.windows.net/digital-objects/universityphotographs/small/04-08-j_campusscenes_0332-06-006_sm.jpg,https://isuu00001library102stg.blob.core.windows.net/digital-objects/universityphotographs/thumbs/04-08-j_campusscenes_0332-06-006_th.jpg,
buildingprofile0047,,Engineer's Cottage,,,1898,1970,3000,,W.M Rich,Edgerton House,"Engineer’s Cottage, often referred to as Edgerton House, was built in 1898 as a residence for J.J. Edgerton. It was updated with plumbing and steam heat in 1904 and 1913, moved in 1915, and housed several faculty members until it was razed in 1970.",,,,Engineer's Cottage; Ames; Iowa,42.02804189,-93.64487789,,,,,,,,building,,/objects/small/engineers-crop_sm.jpg,/objects/thumbs/engineers-crop_th.jpg,
buildingprofile0048,,Kildee Cottage,,,1900,1973,5050,,,Cessna Cottage,"Kildee Cottage was built in 1900 and first occupied in 1901 by Dr. O.H. Cessna under a campus lease agreement. The house was purchased by the college in the spring of 1915, and it later became the longtime residence of Herbert H. Kildee. After 1965, Kildee Cottage served as the headquarters for the building services section of the Physical Plant before being removed in 1973.",,,,Kildee Cottage; Ames; Iowa,42.0232781,-93.64232264,,,,,,,,building,,,,
buildingprofile0049,,The Knoll,,,1900,,41623,"1900 Liebbe, Nourse & Rasmussen 1966 Bernard J. Slater",C.R. Cushman,President's House,"The Knoll was built from 1900 to 1901 as the official residence for the college president, but it served multiple roles over time, including temporary use by the Music Department. The house underwent numerous renovations and expansions, including the addition of the garage and porch. Although its future use was debated, the Knoll was remodeled in 1966 and continued as the president’s residence. ",,,,The Knoll; Ames; Iowa,42.0237305,-93.6436632,,,,,,,,building,,https://isuu00001library102stg.blob.core.windows.net/digital-objects/universityphotographs/small/4-8-i_knoll_195-6-5_sm.jpg,https://isuu00001library102stg.blob.core.windows.net/digital-objects/universityphotographsthumbs/4-8-i_knoll_195-6-5_th.jpg,
buildingprofile0050,,Landscape Architecture,,,1900,,27800,"Liebbe, Nourse, & Rasmussen",Maine & McKee,Horse Barn,"The Landscape Architecture building was constructed in 1900 as a Horse Barn and Livestock Judging Pavilion to support the expanding agricultural programs. It served its original function for nearly 30 years before being remodeled into the headquarters for Landscape Architecture in 1930. The building remained in use by the Landscape Architecture Department until 1978, and the space was later used for agronomy and journalism overflow. ",,,,Landscape Architecture; Ames; Iowa,42.02760857,-93.64316749,,,,,,,,building,,https://isuu00001library102stg.blob.core.windows.net/digital-objects/universityphotographs/small/cornerstones021_001_sm.jpg,https://isuu00001library102stg.blob.core.windows.net/digital-objects/universityphotographs/thumbsl/cornerstones021_001_th.jpg,
buildingprofile0051,,Marston Hall,,,1900,,287275,Proudfoot & Bird,H.W. Schleuter,Engineering Hall,"Marston Hall was built between 1900 and 1903 as the college’s new Engineering Hall. It was designed by Proudfoot & Bird after being selected through a formal design competition. The building was occupied in 1903 and later repaired after damage from a 1909 blizzard. The name Marston Hall was officially adopted in 1947, with additional renovations completed in 1955, 1972, and 1973. ",,,,Marston Hall; Ames; Iowa,42.02710223,-93.6499852,,,,,,,,building,,https://isuu00001library102stg.blob.core.windows.net/digital-objects/universityphotographs/small/04-08-j_campusscenes_0332-07-001_sm.jpg,https://isuu00001library102stg.blob.core.windows.net/digital-objects/universityphotographs/thumbs/04-08-j_campusscenes_0332-07-001_th.jpg,
buildingprofile0052,,Norton House,,,1900,,10300,,,"Allis House, Coover House, Practice House, Gray Cottage","Norton House was built around 1900 by Professor Lizzie May Allis as a private residence. The house changed ownership several times before being purchased by the college in 1921 and used as a practice cottage, when it was known as Gray Cottage. It was renamed the Alice P. Norton Home Management House in 1929, moved twice, and was eventually used as the headquarters for the Film Production Unit. ",,,,Norton House; Ames; Iowa,42.02415203,-93.64252996,,,,,,,,building,,,,
buildingprofile0053,,Theater-Workshop,,,1900,1979,4000,"Liebbe, Nourse & Rasmussen",Maine & McKee,"Judging Pavillion, Stock Pavillion, Shattuck Theater","The Theater-Workshop (also known as the Judging Pavilion, Stock Pavilion, and later Shattuck Theater) was built in 1900 as a stock judging pavilion. In 1931, the building was converted into a theater workshop for the Iowa State Players and remodeled in 1936. The name Shattuck Theater was adopted in 1960, and the structure remained in use until it was razed in 1979. ",,,,Theater-Workshop; Ames; Iowa,42.02765311,-93.64259443,,,,,,,,building,,https://isuu00001library102stg.blob.core.windows.net/digital-objects/universityphotographs/small/cornerstones020_001_sm.jpg,https://isuu00001library102stg.blob.core.windows.net/digital-objects/universityphotographs/thumbs/cornerstones020_001_th.jpg,
buildingprofile0054,,Hog Houses,,,1865,1922,,,,Piggery,"Hog Houses on campus date back to the 1860s, with the first hog pen built in 1865, and a piggery completed in 1867. Additional structures were added over time, including a swine house in 1880, though early facilities were poorly documented. After the Piggery was destroyed by fire in 1885, a new hog house was built in 1891 and remained in use until it burned in 1922. ",,,,Hog Houses; Ames; Iowa,,,,,,,,,,building,,,,
cornerstones0001,,Photograph of the Farm Boarding Club,,1957,,,,,,,"Photograph looking south-east at the Farm Boarding Club when the building was located at the corner of Beach and Wallace. Part of the Teamster's Cottage #2 can be seen to the left (east side) of the Farm Boarding Club. Annotation: ""Farm Boarding Cottage, 1957.""",,,,Farm Boarding Club; Ames; Iowa,,,https://isuu00001library102stg.blob.core.windows.net/digital-objects/universityphotographs/cornerstones001_001.jpg,cornerstones001_001.jpg,Iowa State University. Facilities Planning and Management records,universityphotographs2349,image/jpeg,"This item is protected by U.S. copyright and related rights. It is being made available by Iowa State University as its rights-holder for noncommercial use, including sharing and adapting the work. No permission is required for noncommercial use so long as attribution is provided. All other uses require permission from Special Collections and University Archives.",https://creativecommons.org/licenses/by-nc/4.0/,image,,https://isuu00001library102stg.blob.core.windows.net/digital-objects/universityphotographs/small/cornerstones001_001_sm.jpg,https://isuu00001library102stg.blob.core.windows.net/digital-objects/universityphotographs/thumbs/cornerstones001_001_th.jpg,
